"TOA5","exp","CR1000","63522","CR1000.Std.32.03","CPU:Exp_03.CR1","41229","Exp03"
"TIMESTAMP","RECORD","batt_volt_Min","PTemp","Rs","TP","Vs","termopar"
"TS","RN","","","","","",""
"","","Min","Smp","Smp","Smp","Smp","Smp"
"2025-06-04 08:50:17",1424,12.85,22.81,100.9,2.438,20.09,0.361
"2025-06-04 08:50:18",1425,12.85,22.81,101,2.526,20.09,0.361
"2025-06-04 08:50:19",1426,12.85,22.81,101,2.526,20.09,0.361
"2025-06-04 08:50:20",1427,12.85,22.81,101,2.526,20.09,0.361
"2025-06-04 08:50:21",1428,12.85,22.81,101,2.526,20.09,0.361
"2025-06-04 08:50:22",1429,12.85,22.81,101,2.526,20.09,0.361
"2025-06-04 08:50:23",1430,12.85,22.81,101,2.526,20.09,0.361
"2025-06-04 08:50:24",1431,12.85,22.81,101,2.526,20.09,0.446
"2025-06-04 08:50:25",1432,12.85,22.81,101,2.526,20.09,0.361
"2025-06-04 08:50:26",1433,12.85,22.81,100.9,2.438,20.09,0.446
"2025-06-04 08:50:27",1434,12.85,22.81,100.9,2.438,20.09,0.361
"2025-06-04 08:50:28",1435,12.85,22.81,100.9,2.349,20.08,0.446
"2025-06-04 08:50:29",1436,12.85,22.81,100.9,2.438,20.09,0.361
"2025-06-04 08:50:30",1437,12.85,22.81,100.9,2.438,20.09,0.361
"2025-06-04 08:50:31",1438,12.85,22.81,100.9,2.438,20.09,0.361
"2025-06-04 08:50:32",1439,12.85,22.81,100.9,2.438,20.09,0.446
"2025-06-04 08:50:33",1440,12.85,22.81,100.9,2.438,20.09,0.446
"2025-06-04 08:50:34",1441,12.85,22.81,100.9,2.44,20.09,0.446
"2025-06-04 08:50:35",1442,12.85,22.81,100.9,2.352,20.08,0.446
"2025-06-04 08:50:36",1443,12.85,22.81,100.9,2.352,20.08,0.36
"2025-06-04 08:50:37",1444,12.85,22.81,100.9,2.44,20.09,0.36
"2025-06-04 08:50:38",1445,12.85,22.81,101,2.529,20.09,0.446
"2025-06-04 08:50:39",1446,12.85,22.81,101,2.529,20.09,0.446
"2025-06-04 08:50:40",1447,12.84,22.81,100.9,2.44,20.09,0.36
"2025-06-04 08:50:41",1448,12.84,22.81,100.9,2.44,20.09,0.36
"2025-06-04 08:50:42",1449,12.84,22.81,101,2.529,20.09,0.36
"2025-06-04 08:50:43",1450,12.85,22.81,100.9,2.44,20.09,0.36
"2025-06-04 08:50:44",1451,12.85,22.81,100.9,2.44,20.09,0.36
"2025-06-04 08:50:45",1452,12.85,22.81,101,2.529,20.09,0.36
"2025-06-04 08:50:46",1453,12.85,22.81,100.9,2.44,20.09,0.36
"2025-06-04 08:50:47",1454,12.85,22.81,101,2.529,20.09,0.446
"2025-06-04 08:50:48",1455,12.85,22.81,101,2.529,20.09,0.36
"2025-06-04 08:50:49",1456,12.85,22.81,101,2.529,20.09,0.446
"2025-06-04 08:50:50",1457,12.85,22.81,101,2.529,20.09,0.36
"2025-06-04 08:50:51",1458,12.85,22.81,100.9,2.44,20.09,0.36
"2025-06-04 08:50:52",1459,12.85,22.81,100.9,2.44,20.09,0.36
"2025-06-04 08:50:53",1460,12.85,22.81,100.9,2.44,20.09,0.36
"2025-06-04 08:50:54",1461,12.85,22.81,100.9,2.44,20.09,0.446
"2025-06-04 08:50:55",1462,12.85,22.81,100.9,2.44,20.09,0.446
"2025-06-04 08:50:56",1463,12.85,22.81,100.9,2.44,20.09,0.36
"2025-06-04 08:50:57",1464,12.85,22.81,100.9,2.44,20.09,0.36
"2025-06-04 08:50:58",1465,12.85,22.81,100.9,2.44,20.09,0.446
"2025-06-04 08:50:59",1466,12.85,22.81,100.9,2.44,20.09,0.446
"2025-06-04 08:51:00",1467,12.85,22.81,100.9,2.44,20.09,0.446
"2025-06-04 08:51:01",1468,12.85,22.81,100.9,2.44,20.09,0.446
"2025-06-04 08:51:02",1469,12.85,22.81,100.9,2.44,20.09,0.446
"2025-06-04 08:51:03",1470,12.85,22.81,100.9,2.352,20.08,0.36
"2025-06-04 08:51:04",1471,12.85,22.81,100.9,2.352,20.08,0.36
"2025-06-04 08:51:05",1472,12.85,22.81,100.9,2.44,20.09,0.36
"2025-06-04 08:51:06",1473,12.85,22.81,100.9,2.44,20.09,0.36
"2025-06-04 08:51:07",1474,12.85,22.81,100.9,2.44,20.09,0.36
"2025-06-04 08:51:08",1475,12.85,22.81,101,2.529,20.09,0.36
"2025-06-04 08:51:09",1476,12.85,22.81,100.9,2.44,20.09,0.36
"2025-06-04 08:51:10",1477,12.84,22.81,100.9,2.44,20.09,0.36
"2025-06-04 08:51:11",1478,12.85,22.81,100.9,2.44,20.09,0.36
"2025-06-04 08:51:12",1479,12.85,22.81,100.9,2.44,20.09,0.36
"2025-06-04 08:51:13",1480,12.85,22.81,100.9,2.352,20.08,0.36
"2025-06-04 08:51:14",1481,12.85,22.81,100.9,2.352,20.08,0.36
"2025-06-04 08:51:15",1482,12.85,22.81,101,2.529,20.09,0.36
"2025-06-04 08:51:16",1483,12.85,22.81,101,2.529,20.09,0.36
"2025-06-04 08:51:17",1484,12.85,22.81,100.9,2.44,20.09,0.36
"2025-06-04 08:51:18",1485,12.85,22.81,100.9,2.44,20.09,0.36
"2025-06-04 08:51:19",1486,12.85,22.81,100.9,2.44,20.09,0.36
"2025-06-04 08:51:20",1487,12.85,22.81,100.9,2.44,20.09,0.36
"2025-06-04 08:51:21",1488,12.85,22.81,100.9,2.44,20.09,0.446
"2025-06-04 08:51:22",1489,12.85,22.81,100.9,2.44,20.09,0.446
"2025-06-04 08:51:23",1490,12.85,22.81,100.9,2.352,20.08,0.36
"2025-06-04 08:51:24",1491,12.85,22.81,100.9,2.44,20.09,0.446
"2025-06-04 08:51:25",1492,12.85,22.81,100.9,2.44,20.09,0.446
"2025-06-04 08:51:26",1493,12.85,22.81,100.9,2.263,20.07,0.36
"2025-06-04 08:51:27",1494,12.85,22.81,100.9,2.44,20.09,0.446
"2025-06-04 08:51:28",1495,12.85,22.81,100.9,2.352,20.08,0.36
"2025-06-04 08:51:29",1496,12.85,22.81,100.9,2.352,20.08,0.446
"2025-06-04 08:51:30",1497,12.85,22.81,100.9,2.352,20.08,0.446
"2025-06-04 08:51:31",1498,12.85,22.81,100.9,2.352,20.08,0.36
"2025-06-04 08:51:32",1499,12.85,22.81,100.9,2.352,20.08,0.446
"2025-06-04 08:51:33",1500,12.85,22.81,100.9,2.44,20.09,0.36
"2025-06-04 08:51:34",1501,12.85,22.81,100.9,2.439,20.09,0.36
"2025-06-04 08:51:35",1502,12.85,22.81,100.9,2.35,20.08,0.36
"2025-06-04 08:51:36",1503,12.85,22.81,100.9,2.439,20.09,0.36
"2025-06-04 08:51:37",1504,12.85,22.81,100.9,2.439,20.09,0.36
"2025-06-04 08:51:38",1505,12.85,22.81,100.9,2.439,20.09,0.36
"2025-06-04 08:51:39",1506,12.85,22.81,100.9,2.439,20.09,0.36
"2025-06-04 08:51:40",1507,12.85,22.81,100.9,2.439,20.09,0.36
"2025-06-04 08:51:41",1508,12.85,22.81,100.9,2.439,20.09,0.36
"2025-06-04 08:51:42",1509,12.85,22.81,100.9,2.439,20.09,0.36
"2025-06-04 08:51:43",1510,12.85,22.81,100.9,2.439,20.09,0.36
"2025-06-04 08:51:44",1511,12.85,22.81,101,2.528,20.09,0.36
"2025-06-04 08:51:45",1512,12.85,22.81,101,2.528,20.09,0.36
"2025-06-04 08:51:46",1513,12.85,22.81,100.9,2.439,20.09,0.36
"2025-06-04 08:51:47",1514,12.85,22.81,100.9,2.35,20.08,0.446
"2025-06-04 08:51:48",1515,12.85,22.81,100.9,2.439,20.09,0.36
"2025-06-04 08:51:49",1516,12.85,22.81,100.9,2.35,20.08,0.446
"2025-06-04 08:51:50",1517,12.85,22.81,100.9,2.439,20.09,0.446
"2025-06-04 08:51:51",1518,12.85,22.81,100.9,2.439,20.09,0.446
"2025-06-04 08:51:52",1519,12.85,22.81,100.9,2.439,20.09,0.446
"2025-06-04 08:51:53",1520,12.85,22.81,100.9,2.35,20.08,0.36
"2025-06-04 08:51:54",1521,12.85,22.81,100.9,2.35,20.08,0.36
"2025-06-04 08:51:55",1522,12.85,22.81,100.9,2.439,20.09,0.36
"2025-06-04 08:51:56",1523,12.85,22.81,101,2.528,20.09,0.36
"2025-06-04 08:51:57",1524,12.85,22.81,100.9,2.439,20.09,0.36
"2025-06-04 08:51:58",1525,12.85,22.81,100.9,2.439,20.09,0.36
"2025-06-04 08:51:59",1526,12.85,22.81,100.9,2.439,20.09,0.36
"2025-06-04 08:52:00",1527,12.85,22.81,100.9,2.35,20.08,0.36
"2025-06-04 08:52:01",1528,12.85,22.81,100.9,2.439,20.09,0.36
"2025-06-04 08:52:02",1529,12.85,22.81,100.9,2.439,20.09,0.36
"2025-06-04 08:52:03",1530,12.85,22.81,100.9,2.439,20.09,0.36
"2025-06-04 08:52:04",1531,12.85,22.81,100.9,2.439,20.09,0.36
"2025-06-04 08:52:05",1532,12.85,22.81,100.9,2.439,20.09,0.36
"2025-06-04 08:52:06",1533,12.85,22.81,101,2.528,20.09,0.36
"2025-06-04 08:52:07",1534,12.85,22.81,101,2.528,20.09,0.446
"2025-06-04 08:52:08",1535,12.85,22.81,101,2.528,20.09,0.446
"2025-06-04 08:52:09",1536,12.85,22.81,101,2.528,20.09,0.36
"2025-06-04 08:52:10",1537,12.85,22.81,100.9,2.439,20.09,0.36
"2025-06-04 08:52:11",1538,12.85,22.81,100.9,2.439,20.09,0.36
"2025-06-04 08:52:12",1539,12.85,22.81,100.9,2.35,20.08,0.36
"2025-06-04 08:52:13",1540,12.85,22.81,100.9,2.439,20.09,0.36
"2025-06-04 08:52:14",1541,12.85,22.81,100.9,2.439,20.09,0.36
"2025-06-04 08:52:15",1542,12.85,22.81,100.9,2.439,20.09,0.36
"2025-06-04 08:52:16",1543,12.85,22.81,100.9,2.35,20.08,0.36
"2025-06-04 08:52:17",1544,12.85,22.81,100.9,2.35,20.08,0.36
"2025-06-04 08:52:18",1545,12.85,22.81,100.9,2.439,20.09,0.446
"2025-06-04 08:52:19",1546,12.85,22.81,100.9,2.439,20.09,0.446
"2025-06-04 08:52:20",1547,12.85,22.81,100.9,2.35,20.08,0.36
"2025-06-04 08:52:21",1548,12.85,22.81,100.9,2.35,20.08,0.36
"2025-06-04 08:52:22",1549,12.84,22.81,100.9,2.35,20.08,0.36
"2025-06-04 08:52:23",1550,12.85,22.81,100.9,2.439,20.09,0.36
"2025-06-04 08:52:24",1551,12.85,22.81,100.9,2.439,20.09,0.36
"2025-06-04 08:52:25",1552,12.85,22.81,100.9,2.439,20.09,0.36
"2025-06-04 08:52:26",1553,12.85,22.81,100.9,2.439,20.09,0.36
"2025-06-04 08:52:27",1554,12.85,22.81,100.9,2.439,20.09,0.36
"2025-06-04 08:52:28",1555,12.85,22.81,100.9,2.439,20.09,0.36
"2025-06-04 08:52:29",1556,12.85,22.81,100.9,2.439,20.09,0.36
"2025-06-04 08:52:30",1557,12.84,22.81,100.9,2.439,20.09,0.36
"2025-06-04 08:52:31",1558,12.84,22.81,101,2.528,20.09,0.36
"2025-06-04 08:52:32",1559,12.85,22.81,100.9,2.439,20.09,0.36
"2025-06-04 08:52:33",1560,12.85,22.84,100.9,2.439,20.09,0.36
"2025-06-04 08:52:34",1561,12.85,22.84,100.9,2.438,20.09,0.391
"2025-06-04 08:52:35",1562,12.85,22.84,100.9,2.438,20.09,0.391
"2025-06-04 08:52:36",1563,12.85,22.84,100.9,2.438,20.09,0.391
"2025-06-04 08:52:37",1564,12.85,22.84,100.9,2.438,20.09,0.476
"2025-06-04 08:52:38",1565,12.85,22.84,100.9,2.349,20.08,0.476
"2025-06-04 08:52:39",1566,12.85,22.81,100.9,2.349,20.08,0.391
"2025-06-04 08:52:40",1567,12.85,22.84,100.9,2.349,20.08,0.361
"2025-06-04 08:52:41",1568,12.85,22.84,100.9,2.438,20.09,0.391
"2025-06-04 08:52:42",1569,12.85,22.84,100.9,2.438,20.09,0.391
"2025-06-04 08:52:43",1570,12.85,22.84,100.9,2.438,20.09,0.391
"2025-06-04 08:52:44",1571,12.85,22.84,100.9,2.438,20.09,0.391
"2025-06-04 08:52:45",1572,12.85,22.84,100.9,2.438,20.09,0.391
"2025-06-04 08:52:46",1573,12.85,22.84,100.9,2.438,20.09,0.391
"2025-06-04 08:52:47",1574,12.85,22.84,100.9,2.438,20.09,0.391
"2025-06-04 08:52:48",1575,12.85,22.84,100.9,2.438,20.09,0.391
"2025-06-04 08:52:49",1576,12.85,22.84,100.9,2.438,20.09,0.391
"2025-06-04 08:52:50",1577,12.85,22.84,101,2.527,20.09,0.391
"2025-06-04 08:52:51",1578,12.85,22.84,101,2.527,20.09,0.391
"2025-06-04 08:52:52",1579,12.85,22.84,100.9,2.438,20.09,0.391
"2025-06-04 08:52:53",1580,12.85,22.84,100.9,2.349,20.08,0.391
"2025-06-04 08:52:54",1581,12.85,22.84,100.9,2.349,20.08,0.391
"2025-06-04 08:52:55",1582,12.85,22.84,100.9,2.438,20.09,0.391
"2025-06-04 08:52:56",1583,12.85,22.84,100.9,2.349,20.08,0.391
"2025-06-04 08:52:57",1584,12.85,22.84,100.9,2.349,20.08,0.391
"2025-06-04 08:52:58",1585,12.85,22.84,100.9,2.438,20.09,0.391
"2025-06-04 08:52:59",1586,12.85,22.84,100.9,2.349,20.08,0.391
"2025-06-04 08:53:00",1587,12.85,22.84,100.9,2.349,20.08,0.391
"2025-06-04 08:53:01",1588,12.85,22.84,100.9,2.438,20.09,0.391
"2025-06-04 08:53:02",1589,12.85,22.84,100.9,2.438,20.09,0.391
"2025-06-04 08:53:03",1590,12.85,22.84,100.9,2.438,20.09,0.391
"2025-06-04 08:53:04",1591,12.85,22.84,100.9,2.438,20.09,0.391
"2025-06-04 08:53:05",1592,12.85,22.84,100.9,2.438,20.09,0.391
"2025-06-04 08:53:06",1593,12.85,22.84,100.9,2.438,20.09,0.391
"2025-06-04 08:53:07",1594,12.85,22.84,100.9,2.438,20.09,0.476
"2025-06-04 08:53:08",1595,12.85,22.84,101,2.527,20.09,0.391
"2025-06-04 08:53:09",1596,12.85,22.84,100.9,2.349,20.08,0.391
"2025-06-04 08:53:10",1597,12.85,22.84,100.9,2.438,20.09,0.391
"2025-06-04 08:53:11",1598,12.85,22.84,100.9,2.349,20.08,0.391
"2025-06-04 08:53:12",1599,12.85,22.84,100.9,2.438,20.09,0.391
"2025-06-04 08:53:13",1600,12.85,22.84,100.9,2.349,20.08,0.391
"2025-06-04 08:53:14",1601,12.85,22.84,100.9,2.349,20.08,0.391
"2025-06-04 08:53:15",1602,12.85,22.84,100.9,2.349,20.08,0.391
"2025-06-04 08:53:16",1603,12.85,22.84,100.9,2.349,20.08,0.391
"2025-06-04 08:53:17",1604,12.85,22.84,100.9,2.438,20.09,0.391
"2025-06-04 08:53:18",1605,12.85,22.84,100.9,2.438,20.09,0.391
"2025-06-04 08:53:19",1606,12.85,22.84,100.9,2.438,20.09,0.391
"2025-06-04 08:53:20",1607,12.85,22.84,100.9,2.438,20.09,0.391
"2025-06-04 08:53:21",1608,12.85,22.84,100.9,2.438,20.09,0.391
"2025-06-04 08:53:22",1609,12.85,22.84,100.9,2.438,20.09,0.391
"2025-06-04 08:53:23",1610,12.85,22.84,100.9,2.438,20.09,0.391
"2025-06-04 08:53:24",1611,12.85,22.84,100.9,2.438,20.09,0.391
"2025-06-04 08:53:25",1612,12.84,22.84,100.9,2.349,20.08,0.391
"2025-06-04 08:53:26",1613,12.84,22.84,100.9,2.438,20.09,0.391
"2025-06-04 08:53:27",1614,12.85,22.84,100.9,2.438,20.09,0.391
"2025-06-04 08:53:28",1615,12.85,22.84,100.9,2.349,20.08,0.391
"2025-06-04 08:53:29",1616,12.85,22.84,100.9,2.349,20.08,0.391
"2025-06-04 08:53:30",1617,12.85,22.84,100.9,2.261,20.07,0.391
"2025-06-04 08:53:31",1618,12.85,22.84,100.9,2.349,20.08,0.391
"2025-06-04 08:53:32",1619,12.85,22.84,100.9,2.438,20.09,0.391
"2025-06-04 08:53:33",1620,12.85,22.84,100.9,2.438,20.09,0.391
"2025-06-04 08:53:34",1621,12.85,22.84,100.9,2.437,20.09,0.391
"2025-06-04 08:53:35",1622,12.85,22.84,100.9,2.437,20.09,0.391
"2025-06-04 08:53:36",1623,12.85,22.84,100.9,2.437,20.09,0.391
"2025-06-04 08:53:37",1624,12.85,22.84,100.9,2.349,20.08,0.391
"2025-06-04 08:53:38",1625,12.85,22.84,101,2.526,20.09,0.391
"2025-06-04 08:53:39",1626,12.85,22.84,100.9,2.437,20.09,0.391
"2025-06-04 08:53:40",1627,12.85,22.84,100.9,2.349,20.08,0.391
"2025-06-04 08:53:41",1628,12.85,22.84,100.9,2.437,20.09,0.391
"2025-06-04 08:53:42",1629,12.85,22.84,100.9,2.437,20.09,0.391
"2025-06-04 08:53:43",1630,12.85,22.84,100.9,2.437,20.09,0.391
"2025-06-04 08:53:44",1631,12.85,22.84,100.9,2.437,20.09,0.391
"2025-06-04 08:53:45",1632,12.85,22.84,100.9,2.349,20.08,0.391
"2025-06-04 08:53:46",1633,12.85,22.84,100.9,2.349,20.08,0.391
"2025-06-04 08:53:47",1634,12.85,22.84,100.9,2.349,20.08,0.391
"2025-06-04 08:53:48",1635,12.85,22.84,100.9,2.437,20.09,0.391
"2025-06-04 08:53:49",1636,12.85,22.84,100.9,2.437,20.09,0.391
"2025-06-04 08:53:50",1637,12.85,22.84,100.9,2.437,20.09,0.391
"2025-06-04 08:53:51",1638,12.85,22.84,100.9,2.437,20.09,0.391
"2025-06-04 08:53:52",1639,12.85,22.84,100.9,2.437,20.09,0.391
"2025-06-04 08:53:53",1640,12.85,22.84,101,2.526,20.09,0.391
"2025-06-04 08:53:54",1641,12.85,22.84,100.9,2.437,20.09,0.391
"2025-06-04 08:53:55",1642,12.85,22.84,100.9,2.437,20.09,0.391
"2025-06-04 08:53:56",1643,12.85,22.84,100.9,2.437,20.09,0.391
"2025-06-04 08:53:57",1644,12.85,22.84,100.9,2.349,20.08,0.391
"2025-06-04 08:53:58",1645,12.85,22.84,100.9,2.437,20.09,0.391
"2025-06-04 08:53:59",1646,12.85,22.84,100.9,2.437,20.09,0.391
"2025-06-04 08:54:00",1647,12.85,22.84,100.9,2.349,20.08,0.391
"2025-06-04 08:54:01",1648,12.85,22.84,100.9,2.349,20.08,0.391
"2025-06-04 08:54:02",1649,12.85,22.84,100.9,2.349,20.08,0.391
"2025-06-04 08:54:03",1650,12.85,22.84,100.9,2.437,20.09,0.391
"2025-06-04 08:54:04",1651,12.85,22.84,100.9,2.437,20.09,0.391
"2025-06-04 08:54:05",1652,12.85,22.84,100.9,2.437,20.09,0.391
"2025-06-04 08:54:06",1653,12.85,22.84,100.9,2.437,20.09,0.391
"2025-06-04 08:54:07",1654,12.85,22.84,100.9,2.437,20.09,0.391
"2025-06-04 08:54:08",1655,12.85,22.84,100.9,2.437,20.09,0.391
"2025-06-04 08:54:09",1656,12.85,22.84,101,2.526,20.09,0.391
"2025-06-04 08:54:10",1657,12.85,22.84,100.9,2.437,20.09,0.391
"2025-06-04 08:54:11",1658,12.85,22.84,100.9,2.437,20.09,0.391
"2025-06-04 08:54:12",1659,12.85,22.84,100.9,2.349,20.08,0.391
"2025-06-04 08:54:13",1660,12.85,22.84,100.9,2.349,20.08,0.391
"2025-06-04 08:54:14",1661,12.85,22.84,100.9,2.349,20.08,0.391
"2025-06-04 08:54:15",1662,12.85,22.84,100.9,2.349,20.08,0.391
"2025-06-04 08:54:16",1663,12.85,22.84,100.9,2.349,20.08,0.391
"2025-06-04 08:54:17",1664,12.85,22.84,100.9,2.437,20.09,0.391
"2025-06-04 08:54:18",1665,12.85,22.84,100.9,2.437,20.09,0.391
"2025-06-04 08:54:19",1666,12.85,22.84,100.9,2.437,20.09,0.391
"2025-06-04 08:54:20",1667,12.85,22.84,100.9,2.349,20.08,0.391
"2025-06-04 08:54:21",1668,12.85,22.84,100.9,2.437,20.09,0.391
"2025-06-04 08:54:22",1669,12.85,22.84,100.9,2.437,20.09,0.391
"2025-06-04 08:54:23",1670,12.85,22.84,100.9,2.437,20.09,0.391
"2025-06-04 08:54:24",1671,12.85,22.84,100.9,2.437,20.09,0.391
"2025-06-04 08:54:25",1672,12.85,22.84,100.9,2.437,20.09,0.391
"2025-06-04 08:54:26",1673,12.85,22.84,100.9,2.437,20.09,0.391
"2025-06-04 08:54:27",1674,12.85,22.84,100.9,2.437,20.09,0.391
"2025-06-04 08:54:28",1675,12.85,22.84,100.9,2.349,20.08,0.391
"2025-06-04 08:54:29",1676,12.85,22.84,100.9,2.349,20.08,0.391
"2025-06-04 08:54:30",1677,12.85,22.84,100.9,2.349,20.08,0.391
"2025-06-04 08:54:31",1678,12.85,22.84,100.9,2.437,20.09,0.391
"2025-06-04 08:54:32",1679,12.85,22.84,100.9,2.437,20.09,0.391
"2025-06-04 08:54:33",1680,12.85,22.84,100.9,2.437,20.09,0.391
"2025-06-04 08:54:34",1681,12.85,22.84,100.9,2.44,20.09,0.39
"2025-06-04 08:54:35",1682,12.85,22.84,100.9,2.44,20.09,0.39
"2025-06-04 08:54:36",1683,12.85,22.84,101,2.529,20.09,0.39
"2025-06-04 08:54:37",1684,12.85,22.84,100.9,2.44,20.09,0.39
"2025-06-04 08:54:38",1685,12.85,22.84,100.9,2.44,20.09,0.39
"2025-06-04 08:54:39",1686,12.85,22.84,100.9,2.44,20.09,0.39
"2025-06-04 08:54:40",1687,12.85,22.87,100.9,2.351,20.08,0.39
"2025-06-04 08:54:41",1688,12.84,22.84,100.9,2.44,20.09,0.418
"2025-06-04 08:54:42",1689,12.85,22.87,100.9,2.351,20.08,0.39
"2025-06-04 08:54:43",1690,12.85,22.84,100.9,2.351,20.08,0.418
"2025-06-04 08:54:44",1691,12.85,22.84,100.9,2.351,20.08,0.39
"2025-06-04 08:54:45",1692,12.84,22.84,100.9,2.44,20.09,0.39
"2025-06-04 08:54:46",1693,12.85,22.87,100.9,2.44,20.09,0.39
"2025-06-04 08:54:47",1694,12.85,22.87,100.9,2.351,20.08,0.418
"2025-06-04 08:54:48",1695,12.85,22.87,100.9,2.44,20.09,0.418
"2025-06-04 08:54:49",1696,12.85,22.87,100.9,2.44,20.09,0.418
"2025-06-04 08:54:50",1697,12.85,22.87,101,2.529,20.09,0.333
"2025-06-04 08:54:51",1698,12.85,22.84,101,2.529,20.09,0.418
"2025-06-04 08:54:52",1699,12.85,22.87,100.9,2.44,20.09,0.39
"2025-06-04 08:54:53",1700,12.85,22.87,100.9,2.44,20.09,0.418
"2025-06-04 08:54:54",1701,12.85,22.87,100.9,2.44,20.09,0.418
"2025-06-04 08:54:55",1702,12.85,22.87,100.9,2.351,20.08,0.418
"2025-06-04 08:54:56",1703,12.85,22.84,100.9,2.44,20.09,0.418
"2025-06-04 08:54:57",1704,12.85,22.87,100.9,2.351,20.08,0.39
"2025-06-04 08:54:58",1705,12.85,22.87,100.9,2.351,20.08,0.418
"2025-06-04 08:54:59",1706,12.85,22.87,100.9,2.351,20.08,0.418
"2025-06-04 08:55:00",1707,12.85,22.87,100.9,2.44,20.09,0.418
"2025-06-04 08:55:01",1708,12.85,22.84,100.9,2.44,20.09,0.418
"2025-06-04 08:55:02",1709,12.85,22.87,100.9,2.44,20.09,0.39
"2025-06-04 08:55:03",1710,12.85,22.87,100.9,2.44,20.09,0.333
"2025-06-04 08:55:04",1711,12.85,22.87,100.9,2.44,20.09,0.418
"2025-06-04 08:55:05",1712,12.85,22.87,100.9,2.44,20.09,0.418
"2025-06-04 08:55:06",1713,12.85,22.87,100.9,2.44,20.09,0.418
"2025-06-04 08:55:07",1714,12.85,22.87,101,2.529,20.09,0.418
"2025-06-04 08:55:08",1715,12.85,22.84,100.9,2.44,20.09,0.418
"2025-06-04 08:55:09",1716,12.85,22.87,100.9,2.351,20.08,0.39
"2025-06-04 08:55:10",1717,12.85,22.87,100.9,2.44,20.09,0.418
"2025-06-04 08:55:11",1718,12.85,22.87,100.9,2.44,20.09,0.418
"2025-06-04 08:55:12",1719,12.85,22.87,100.9,2.351,20.08,0.418
"2025-06-04 08:55:13",1720,12.85,22.87,100.9,2.44,20.09,0.418
"2025-06-04 08:55:14",1721,12.85,22.84,100.9,2.351,20.08,0.418
"2025-06-04 08:55:15",1722,12.85,22.87,100.9,2.351,20.08,0.39
"2025-06-04 08:55:16",1723,12.85,22.87,100.9,2.44,20.09,0.418
"2025-06-04 08:55:17",1724,12.85,22.87,100.9,2.44,20.09,0.418
"2025-06-04 08:55:18",1725,12.85,22.87,100.9,2.44,20.09,0.418
"2025-06-04 08:55:19",1726,12.85,22.87,100.9,2.44,20.09,0.418
"2025-06-04 08:55:20",1727,12.85,22.87,100.9,2.44,20.09,0.418
"2025-06-04 08:55:21",1728,12.85,22.87,100.9,2.44,20.09,0.418
"2025-06-04 08:55:22",1729,12.85,22.87,101,2.529,20.09,0.418
"2025-06-04 08:55:23",1730,12.85,22.87,100.9,2.44,20.09,0.418
"2025-06-04 08:55:24",1731,12.85,22.87,100.9,2.44,20.09,0.418
"2025-06-04 08:55:25",1732,12.85,22.87,100.9,2.351,20.08,0.418
"2025-06-04 08:55:26",1733,12.85,22.87,100.9,2.44,20.09,0.418
"2025-06-04 08:55:27",1734,12.85,22.87,100.9,2.44,20.09,0.418
"2025-06-04 08:55:28",1735,12.84,22.87,100.9,2.351,20.08,0.418
"2025-06-04 08:55:29",1736,12.84,22.87,100.9,2.351,20.08,0.418
"2025-06-04 08:55:30",1737,12.84,22.87,100.9,2.351,20.08,0.418
"2025-06-04 08:55:31",1738,12.85,22.87,100.9,2.44,20.09,0.333
"2025-06-04 08:55:32",1739,12.84,22.87,100.9,2.44,20.09,0.418
"2025-06-04 08:55:33",1740,12.84,22.87,100.9,2.44,20.09,0.418
"2025-06-04 08:55:34",1741,12.85,22.87,100.9,2.442,20.09,0.418
"2025-06-04 08:55:35",1742,12.85,22.87,100.9,2.442,20.09,0.333
"2025-06-04 08:55:36",1743,12.85,22.87,100.9,2.442,20.09,0.333
"2025-06-04 08:55:37",1744,12.85,22.87,100.9,2.442,20.09,0.418
"2025-06-04 08:55:38",1745,12.85,22.87,100.9,2.442,20.09,0.333
"2025-06-04 08:55:39",1746,12.85,22.87,100.9,2.442,20.09,0.418
"2025-06-04 08:55:40",1747,12.85,22.87,100.9,2.442,20.09,0.418
"2025-06-04 08:55:41",1748,12.85,22.87,100.9,2.354,20.08,0.418
"2025-06-04 08:55:42",1749,12.85,22.87,100.9,2.442,20.09,0.418
"2025-06-04 08:55:43",1750,12.85,22.87,100.9,2.442,20.09,0.333
"2025-06-04 08:55:44",1751,12.85,22.87,100.9,2.354,20.08,0.418
"2025-06-04 08:55:45",1752,12.85,22.87,100.9,2.442,20.09,0.418
"2025-06-04 08:55:46",1753,12.85,22.87,100.9,2.442,20.09,0.418
"2025-06-04 08:55:47",1754,12.85,22.87,100.9,2.442,20.09,0.418
"2025-06-04 08:55:48",1755,12.85,22.87,100.9,2.442,20.09,0.418
"2025-06-04 08:55:49",1756,12.85,22.87,100.9,2.442,20.09,0.418
"2025-06-04 08:55:50",1757,12.85,22.87,100.9,2.442,20.09,0.418
"2025-06-04 08:55:51",1758,12.85,22.87,101,2.531,20.09,0.418
"2025-06-04 08:55:52",1759,12.85,22.87,100.9,2.442,20.09,0.418
"2025-06-04 08:55:53",1760,12.85,22.87,100.9,2.442,20.09,0.418
"2025-06-04 08:55:54",1761,12.85,22.87,100.9,2.442,20.09,0.418
"2025-06-04 08:55:55",1762,12.85,22.87,100.9,2.442,20.09,0.418
"2025-06-04 08:55:56",1763,12.85,22.87,100.9,2.442,20.09,0.418
